date,sku_name,product_id,product_type,merchant_city,price,stock,total_sold
3/29/2020,Samsung Galaxy A30s - 4GB - 64GB,E350,Samsung Galaxy A30s,Kota Cimahi,2899000,4,22
03/11/2020,Samsung Galaxy A30s (4GB/64GB) White,E351,Samsung Galaxy A30s,Kota Administrasi Jakarta Utara,2829000,10,90
3/25/2020,Samsung Galaxy A30S Smartphone [64GB/ 4GB] Green [ GARANSI RESMI ],E352,Samsung Galaxy A30s,Kota Administrasi Jakarta Pusat,2715000,46,39
3/31/2020,Samsung Galaxy A30S [4GB/64GB] - Garansi Resmi Indonesia - PrismCrushBlack,E353,Samsung Galaxy A30s,Kota Administrasi Jakarta Pusat,2699000,21,238
03/11/2020,Samsung Galaxy A30S [4GB/64GB] - Garansi Resmi Indonesia - PrismCrushBlack,E353,Samsung Galaxy A30s,Kota Administrasi Jakarta Pusat,2751000,13,162
3/30/2020,Samsung Galaxy A30s 4/64 RAM 4GB ROM 64GB GARANSI RESMI SEIN,E354,Samsung Galaxy A30s,Kota Semarang,2840000,2,7
3/18/2020,Samsung Galaxy A30s 4/64 4GB 64GB Garansi Resmi 1 Tahun SEIN - Hijau CHIP,E348,Samsung Galaxy A30s,Kota Administrasi Jakarta Pusat,2690000,1,351
3/24/2020,Samsung Galaxy A30s 4GB/64GB 4GB 64GB Garansi Resmi SEIN 1 Tahun - NON BONUS,E355,Samsung Galaxy A30s,Kota Administrasi Jakarta Barat,2726000,10,129
3/26/2020,Samsung Galaxy A50s 4/64GB Green,E356,Samsung Galaxy A50s,Kota Administrasi Jakarta Utara,3399000,1,121
3/27/2020,SAMSUNG GALAXY A50S RAM 6/128GB GARANSI RESMI SEIN TERMURAH - Hijau,E357,Samsung Galaxy A50s,Kota Surabaya,3947400,2,22
3/30/2020,Samsung Galaxy A50s (6GB/128GB) - Hijau,E358,Samsung Galaxy A50s,Kota Administrasi Jakarta Utara,4399000,4,30
3/24/2020,Samsung Galaxy A50s - RAM 4GB / ROM 64GB - Garansi Resmi - Hitam,E359,Samsung Galaxy A50s,Kota Administrasi Jakarta Pusat,3219000,1,55
3/25/2020,Samsung Galaxy A50s 4/64 Ram 4gb Internal 64gb Garansi Resmi SEIN - Hitam BNIB,F296,Samsung Galaxy A50s,Kota Administrasi Jakarta Pusat,3199000,6,251
3/28/2020,SAMSUNG GALAXY A50S RAM 6/128GB GARANSI RESMI SEIN TERMURAH - Hijau,E357,Samsung Galaxy A50s,Kota Surabaya,3947400,1,22
3/25/2020,Samsung Galaxy A50s (4GB/64GB) - Hijau,E360,Samsung Galaxy A50s,Kota Administrasi Jakarta Utara,3599000,2,23
3/31/2020,Samsung Galaxy A50S Smartphone [64GB/ 4GB] Black,F297,Samsung Galaxy A50s,Kota Administrasi Jakarta Pusat,3125000,15,41
3/31/2020,SAMSUNG GALAXY A50S 4/64GB SEIN - Hijau,E361,Samsung Galaxy A50s,Kota Kediri,3225000,2,108
3/27/2020,Samsung Galaxy A50s 4/64 Ram 4Gb Rom 64Gb Garansi Resmi SEIN - Hitam,E362,Samsung Galaxy A50s,Kota Administrasi Jakarta Pusat,3175000,1,23
3/26/2020,Samsung Galaxy A50s 4/64 RAM 4GB ROM 64GB GARANSI RESMI SEIN - Hijau,E363,Samsung Galaxy A50s,Kota Administrasi Jakarta Pusat,3105000,2,2704
3/23/2020,Samsung Galaxy A50s 4/64 Ram 4Gb Rom 64Gb Garansi Resmi SEIN - Hitam,E362,Samsung Galaxy A50s,Kota Administrasi Jakarta Pusat,3175000,1,23
3/25/2020,Samsung Galaxy A50s 4/64GB Green,E356,Samsung Galaxy A50s,Kota Administrasi Jakarta Utara,3399000,2,121
3/27/2020,SAMSUNG GALAXY A50S RAM 4/64GB GARANSI RESMI SEIN TERMURAH - Putih,E364,Samsung Galaxy A50s,Kota Surabaya,3155700,1,38
